resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
1080p,1920,1080,128,128,3,128,4096,200.0,os,sobel,4374495.0,2.44272696,8738610.0,4.66326444,50.059391596604044,52.38233841184439
1080p,1920,1080,128,128,3,128,4096,200.0,ws,gaussian,2770380.0,13.032978555,5551140.0,26.287423665,49.90650569072299,49.57875949004682
1080p,1920,1080,128,128,3,128,4096,200.0,ws,sobel,2780760.0,13.254445109999999,5551140.0,26.287423665,50.093494309277006,50.42124050995318
1080p,1920,1080,128,128,3,128,4096,800.0,os,gaussian,4286400.0,2.23103748,8575335.0,4.68426444,49.98521923633304,47.62834183631187
1080p,1920,1080,128,128,3,128,4096,800.0,os,sobel,4288935.0,2.45322696,8575335.0,4.68426444,50.014780763666955,52.37165816368813
1080p,1920,1080,128,128,3,128,4096,800.0,ws,gaussian,2286360.0,13.040778555000001,4575255.0,26.303023665,49.972296626089694,49.57900932261508
1080p,1920,1080,128,128,3,128,4096,800.0,ws,sobel,2288895.0,13.26224511,4575255.0,26.303023665,50.027703373910306,50.42099067738492
1080p,1920,1080,128,128,5,8,256,50.0,os,gaussian,10309080.0,11.056782,16512465.0,17.469528959999998,62.43210810742067,63.29181528200747
1080p,1920,1080,128,128,5,8,256,50.0,os,sobel,6203385.0,6.41274696,16512465.0,17.469528959999998,37.56789189257933,36.70818471799254
1080p,1920,1080,128,128,5,8,256,50.0,ws,gaussian,8489730.0,6.444196875,12826320.0,9.714347985,66.18991261718092,66.33689553792529
1080p,1920,1080,128,128,5,8,256,50.0,ws,sobel,4336590.0,3.27015111,12826320.0,9.714347985,33.81008738281908,33.66310446207471
1080p,1920,1080,128,128,5,8,256,200.0,os,gaussian,10158735.0,11.074632000000001,16180650.0,17.49862896,62.78323182319623,63.288569780612114
1080p,1920,1080,128,128,5,8,256,200.0,os,sobel,6021915.0,6.42399696,16180650.0,17.49862896,37.216768176803775,36.711430219387886
1080p,1920,1080,128,128,5,8,256,200.0,ws,gaussian,8352075.0,6.453196875,12551010.0,9.728597985,66.54504298857223,66.33223908470507
1080p,1920,1080,128,128,5,8,256,200.0,ws,sobel,4198935.0,3.27540111,12551010.0,9.728597985,33.454957011427766,33.66776091529493
1080p,1920,1080,128,128,5,8,256,800.0,os,gaussian,10121175.0,11.118431999999999,16097685.0,17.570328959999998,62.87348149749482,63.27958927412136
1080p,1920,1080,128,128,5,8,256,800.0,os,sobel,5976510.0,6.45189696,16097685.0,17.570328959999998,37.12651850250517,36.72041072587864
1080p,1920,1080,128,128,5,8,256,800.0,ws,gaussian,8317620.0,6.479296875,12482100.0,9.770597985,66.63638330088688,66.31423056139589
1080p,1920,1080,128,128,5,8,256,800.0,ws,sobel,4164480.0,3.29130111,12482100.0,9.770597985,33.36361669911313,33.68576943860412
1080p,1920,1080,128,128,5,8,1024,50.0,os,gaussian,10770330.0,6.477132,17188050.0,8.92560396,62.66173300636198,72.56799684399172
1080p,1920,1080,128,128,5,8,1024,50.0,os,sobel,6417720.0,2.44847196,17188050.0,8.92560396,37.33826699363802,27.432003156008278
1080p,1920,1080,128,128,5,8,1024,50.0,ws,gaussian,9107280.0,7.152496875,14027010.0,11.130197985,64.92673777234064,64.2620812733009
1080p,1920,1080,128,128,5,8,1024,50.0,ws,sobel,4919730.0,3.9777011100000004,14027010.0,11.130197985,35.07326222765935,35.73791872669909
1080p,1920,1080,128,128,5,8,1024,200.0,os,gaussian,10274070.0,6.480732,16349565.0,8.93182896,62.84002051430726,72.55772618377591
1080p,1920,1080,128,128,5,8,1024,200.0,os,sobel,6075495.0,2.45109696,16349565.0,8.93182896,37.15997948569274,27.442273816224084
1080p,1920,1080,128,128,5,8,1024,200.0,ws,gaussian,8506455.0,7.156096874999999,12851175.0,11.137097984999999,66.19204080560726,64.2545920367962
1080p,1920,1080,128,128,5,8,1024,200.0,ws,sobel,4344720.0,3.98100111,12851175.0,11.137097984999999,33.80795919439273,35.7454079632038
1080p,1920,1080,128,128,5,8,1024,800.0,os,gaussian,10150065.0,6.503232,16140000.0,8.96752896,62.88763940520447,72.51977695313738
1080p,1920,1080,128,128,5,8,1024,800.0,os,sobel,5989935.0,2.46429696,16140000.0,8.96752896,37.11236059479554,27.480223046862623
1080p,1920,1080,128,128,5,8,1024,800.0,ws,gaussian,8356215.0,7.178896875,12557145.0,11.175797985,66.54550058950501,64.23610094451793
1080p,1920,1080,128,128,5,8,1024,800.0,ws,sobel,4200930.0,3.99690111,12557145.0,11.175797985,33.45449941049498,35.76389905548207
1080p,1920,1080,128,128,5,8,4096,50.0,os,gaussian,11186850.0,5.727132,17604570.0,8.17560396,63.545147652001724,70.05148522385129
1080p,1920,1080,128,128,5,8,4096,50.0,os,sobel,6417720.0,2.44847196,17604570.0,8.17560396,36.454852347998276,29.94851477614872
1080p,1920,1080,128,128,5,8,4096,50.0,ws,gaussian,9799080.0,7.778896875,14781450.0,12.069797985000001,66.29309032605055,64.44927151777843
1080p,1920,1080,128,128,5,8,4096,50.0,ws,sobel,4982370.0,4.29090111,14781450.0,12.069797985000001,33.70690967394944,35.550728482221565
1080p,1920,1080,128,128,5,8,4096,200.0,os,gaussian,10378110.0,5.727132,16453605.0,8.17822896,63.0749917723198,70.02900050868716
1080p,1920,1080,128,128,5,8,4096,200.0,os,sobel,6075495.0,2.45109696,16453605.0,8.17822896,36.925008227680195,29.97099949131285
1080p,1920,1080,128,128,5,8,4096,200.0,ws,gaussian,8679375.0,7.780096875,13039695.0,12.073097985,66.56118107056952,64.4415947312466
1080p,1920,1080,128,128,5,8,4096,200.0,ws,sobel,4360320.0,4.2930011100000005,13039695.0,12.073097985,33.43881892943048,35.5584052687534
1080p,1920,1080,128,128,5,8,4096,800.0,os,gaussian,10175985.0,5.735232,16165920.0,8.19952896,62.947144362956145,69.94587162236206
1080p,1920,1080,128,128,5,8,4096,800.0,os,sobel,5989935.0,2.46429696,16165920.0,8.19952896,37.052855637043855,30.054128377637923
1080p,1920,1080,128,128,5,8,4096,800.0,ws,gaussian,8399415.0,7.793296875,12604185.0,12.097397985,66.63988984611063,64.42126550406286
1080p,1920,1080,128,128,5,8,4096,800.0,ws,sobel,4204770.0,4.3041011099999995,12604185.0,12.097397985,33.36011015388936,35.578734495937134
1080p,1920,1080,128,128,5,16,256,50.0,os,gaussian,18588600.0,90.469932,23884785.0,100.40568996,77.82611398846588,90.10438754620556
1080p,1920,1080,128,128,5,16,256,50.0,os,sobel,5296185.0,9.93575796,23884785.0,100.40568996,22.173886011534123,9.895612453794445
1080p,1920,1080,128,128,5,16,256,50.0,ws,gaussian,4401405.0,6.011440875,6723000.0,8.846810985,65.46787148594377,67.95037087592982
1080p,1920,1080,128,128,5,16,256,50.0,ws,sobel,2321595.0,2.83537011,6723000.0,8.846810985,34.532128514056225,32.04962912407019
1080p,1920,1080,128,128,5,16,256,200.0,os,gaussian,7327815.0,90.622632,12442530.0,100.57496495999999,58.89328777989685,90.10456233918832
1080p,1920,1080,128,128,5,16,256,200.0,os,sobel,5114715.0,9.95233296,12442530.0,100.57496495999999,41.10671222010315,9.895437660811691
1080p,1920,1080,128,128,5,16,256,200.0,ws,gaussian,4219935.0,6.020440874999999,6360060.0,8.860385984999999,66.35055329666702,67.94783980282773
1080p,1920,1080,128,128,5,16,256,200.0,ws,sobel,2140125.0,2.83994511,6360060.0,8.860385984999999,33.649446703332984,32.05216019717227
1080p,1920,1080,128,128,5,16,256,800.0,os,gaussian,7140375.0,90.93343200000001,12209685.0,100.92566496,58.481238459468855,90.09941330189875
1080p,1920,1080,128,128,5,16,256,800.0,os,sobel,5069310.0,9.992232959999999,12209685.0,100.92566496,41.518761540531145,9.900586698101254
1080p,1920,1080,128,128,5,16,256,800.0,ws,gaussian,4174530.0,6.043840875,6269250.0,8.899685985,66.58739083622443,67.91072050392124
1080p,1920,1080,128,128,5,16,256,800.0,ws,sobel,2094720.0,2.8558451099999997,6269250.0,8.899685985,33.41260916377557,32.08927949607876
1080p,1920,1080,128,128,5,16,1024,50.0,os,gaussian,7789530.0,6.4636320000000005,13300050.0,8.901114960000001,58.567674557614446,72.6159815826039
1080p,1920,1080,128,128,5,16,1024,50.0,os,sobel,5510520.0,2.43748296,13300050.0,8.901114960000001,41.432325442385554,27.384018417396106
1080p,1920,1080,128,128,5,16,1024,50.0,ws,gaussian,4877715.0,6.719740874999999,7641210.0,10.262660985,63.83432728586179,65.47756848659071
1080p,1920,1080,128,128,5,16,1024,50.0,ws,sobel,2763495.0,3.54292011,7641210.0,10.262660985,36.16567271413821,34.52243151340929
1080p,1920,1080,128,128,5,16,1024,200.0,os,gaussian,7293270.0,6.467232,12461565.0,8.90666496,58.52611610178978,72.61115163806498
1080p,1920,1080,128,128,5,16,1024,200.0,os,sobel,5168295.0,2.43943296,12461565.0,8.90666496,41.47388389821022,27.388848361935015
1080p,1920,1080,128,128,5,16,1024,200.0,ws,gaussian,4339035.0,6.723340875,6589665.0,10.268885985,65.84606349488176,65.47293333299191
1080p,1920,1080,128,128,5,16,1024,200.0,ws,sobel,2250630.0,3.54554511,6589665.0,10.268885985,34.153936505118246,34.527066667008086
1080p,1920,1080,128,128,5,16,1024,800.0,os,gaussian,7169265.0,6.487031999999999,12252000.0,8.939664959999998,58.515058765915775,72.56459866254316
1080p,1920,1080,128,128,5,16,1024,800.0,os,sobel,5082735.0,2.45263296,12252000.0,8.939664959999998,41.48494123408423,27.435401337456838
1080p,1920,1080,128,128,5,16,1024,800.0,ws,gaussian,4204365.0,6.743440875,6326775.0,10.304885985,66.45352490012684,65.43925750188686
1080p,1920,1080,128,128,5,16,1024,800.0,ws,sobel,2122410.0,3.56144511,6326775.0,10.304885985,33.546475099873156,34.56074249811314
1080p,1920,1080,128,128,5,16,4096,50.0,os,gaussian,8206050.0,5.7136320000000005,13716570.0,8.151114960000001,59.82581651243714,70.09632458919461
1080p,1920,1080,128,128,5,16,4096,50.0,os,sobel,5510520.0,2.43748296,13716570.0,8.151114960000001,40.17418348756286,29.90367541080539
1080p,1920,1080,128,128,5,16,4096,50.0,ws,gaussian,5569515.0,7.346140875,8395650.0,11.202260984999999,66.33810366082436,65.577305196126
1080p,1920,1080,128,128,5,16,4096,50.0,ws,sobel,2826135.0,3.85612011,8395650.0,11.202260984999999,33.66189633917565,34.42269480387401
1080p,1920,1080,128,128,5,16,4096,200.0,os,gaussian,7397310.0,5.7136320000000005,12565605.0,8.15306496,58.86950926756014,70.07955938081966
1080p,1920,1080,128,128,5,16,4096,200.0,os,sobel,5168295.0,2.43943296,12565605.0,8.15306496,41.13049073243986,29.92044061918035
1080p,1920,1080,128,128,5,16,4096,200.0,ws,gaussian,4511955.0,7.3473408749999995,6778185.0,11.204885984999999,66.56582846292923,65.57265183095926
1080p,1920,1080,128,128,5,16,4096,200.0,ws,sobel,2266230.0,3.8575451099999998,6778185.0,11.204885984999999,33.43417153707077,34.42734816904074
1080p,1920,1080,128,128,5,16,4096,800.0,os,gaussian,7195185.0,5.7190319999999994,12277920.0,8.17166496,58.60263790609485,69.98612924042348
1080p,1920,1080,128,128,5,16,4096,800.0,os,sobel,5082735.0,2.45263296,12277920.0,8.17166496,41.39736209390515,30.013870759576516
1080p,1920,1080,128,128,5,16,4096,800.0,ws,gaussian,4247565.0,7.357840875,6373815.0,11.226485985,66.64085794771263,65.54001746255241
1080p,1920,1080,128,128,5,16,4096,800.0,ws,sobel,2126250.0,3.86864511,6373815.0,11.226485985,33.35914205228737,34.45998253744758
1080p,1920,1080,128,128,5,32,256,50.0,os,gaussian,148187160.0,739.5746819999999,153029745.0,749.5066329599999,96.83552697549094,98.67486817017534
1080p,1920,1080,128,128,5,32,256,50.0,os,sobel,4842585.0,9.93195096,153029745.0,749.5066329599999,3.164473024509059,1.325131829824654
1080p,1920,1080,128,128,5,32,256,50.0,ws,gaussian,2286570.0,5.7991128750000005,4614645.0,8.636507985000001,49.550290434042054,67.14650047301495
1080p,1920,1080,128,128,5,32,256,50.0,ws,sobel,2328075.0,2.83739511,4614645.0,8.636507985000001,50.449709565957946,32.85349952698503
1080p,1920,1080,128,128,5,32,256,200.0,os,gaussian,37425135.0,740.829432,42086250.0,750.77863296,88.92485075291812,98.67481564828576
1080p,1920,1080,128,128,5,32,256,200.0,os,sobel,4661115.0,9.94920096,42086250.0,750.77863296,11.075149247081885,1.325184351714239
1080p,1920,1080,128,128,5,32,256,200.0,ws,gaussian,2136225.0,5.808112875,4282830.0,8.650757985,49.87881844481336,67.13993022427618
1080p,1920,1080,128,128,5,32,256,200.0,ws,sobel,2146605.0,2.84264511,4282830.0,8.650757985,50.121181555186645,32.860069775723815
1080p,1920,1080,128,128,5,32,256,800.0,os,gaussian,9731775.0,743.338932,14347485.0,753.32533296,67.82913521080523,98.67435747570562
1080p,1920,1080,128,128,5,32,256,800.0,os,sobel,4615710.0,9.986400960000001,14347485.0,753.32533296,32.17086478919476,1.325642524294382
1080p,1920,1080,128,128,5,32,256,800.0,ws,gaussian,2098665.0,5.826112875,4199865.0,8.681957985,49.96982045851473,67.10597868667294
1080p,1920,1080,128,128,5,32,256,800.0,ws,sobel,2101200.0,2.8558451099999997,4199865.0,8.681957985,50.03017954148527,32.89402131332705
1080p,1920,1080,128,128,5,32,1024,50.0,os,gaussian,6299130.0,6.460932,11356050.0,8.89460796,55.469375354986994,72.63874955541041
1080p,1920,1080,128,128,5,32,1024,50.0,os,sobel,5056920.0,2.43367596,11356050.0,8.89460796,44.53062464501301,27.36125044458958
1080p,1920,1080,128,128,5,32,1024,50.0,ws,gaussian,2762880.0,6.507412875,5567265.0,10.224407985,49.627240664850696,63.64586472436233
1080p,1920,1080,128,128,5,32,1024,50.0,ws,sobel,2804385.0,3.71699511,5567265.0,10.224407985,50.37275933514931,36.35413527563768
1080p,1920,1080,128,128,5,32,1024,200.0,os,gaussian,5802870.0,6.464532,10517565.0,8.90083296,55.17313180379679,72.62839364643014
1080p,1920,1080,128,128,5,32,1024,200.0,os,sobel,4714695.0,2.43630096,10517565.0,8.90083296,44.82686819620321,27.371606353569856
1080p,1920,1080,128,128,5,32,1024,200.0,ws,gaussian,2255325.0,6.511012875,4521030.0,10.231157985,49.885203150609485,63.639061038309244
1080p,1920,1080,128,128,5,32,1024,200.0,ws,sobel,2265705.0,3.7201451100000003,4521030.0,10.231157985,50.11479684939052,36.36093896169076
1080p,1920,1080,128,128,5,32,1024,800.0,os,gaussian,5678865.0,6.478932,10308000.0,8.925732960000001,55.09182188591385,72.5871144592253
1080p,1920,1080,128,128,5,32,1024,800.0,os,sobel,4629135.0,2.44680096,10308000.0,8.925732960000001,44.90817811408615,27.412885540774678
1080p,1920,1080,128,128,5,32,1024,800.0,ws,gaussian,2128500.0,6.525712875,4259535.0,10.258757985,49.97024323077519,63.61113971634451
1080p,1920,1080,128,128,5,32,1024,800.0,ws,sobel,2131035.0,3.7330451100000004,4259535.0,10.258757985,50.02975676922481,36.388860283655475
1080p,1920,1080,128,128,5,32,4096,50.0,os,gaussian,6715650.0,5.710932,11772570.0,8.14460796,57.044893341046176,70.11917612299658
1080p,1920,1080,128,128,5,32,4096,50.0,os,sobel,5056920.0,2.43367596,11772570.0,8.14460796,42.955106658953824,29.880823877003404
1080p,1920,1080,128,128,5,32,4096,50.0,ws,gaussian,3454680.0,7.133812874999999,6950865.0,14.309807984999999,49.701440036599756,49.85261075814498
1080p,1920,1080,128,128,5,32,4096,50.0,ws,sobel,3496185.0,7.17599511,6950865.0,14.309807984999999,50.29855996340024,50.14738924185501
1080p,1920,1080,128,128,5,32,4096,200.0,os,gaussian,5906910.0,5.710932,10621605.0,8.14723296,55.61221679774384,70.09658405545335
1080p,1920,1080,128,128,5,32,4096,200.0,os,sobel,4714695.0,2.43630096,10621605.0,8.14723296,44.38778320225615,29.90341594454665
1080p,1920,1080,128,128,5,32,4096,200.0,ws,gaussian,2428245.0,7.135012874999999,4866870.0,14.313557985,49.89336061986451,49.847933563948175
1080p,1920,1080,128,128,5,32,4096,200.0,ws,sobel,2438625.0,7.17854511,4866870.0,14.313557985,50.10663938013549,50.152066436051825
1080p,1920,1080,128,128,5,32,4096,800.0,os,gaussian,5704785.0,5.710932,10333920.0,8.15773296,55.20446258534999,70.00636117904992
1080p,1920,1080,128,128,5,32,4096,800.0,os,sobel,4629135.0,2.44680096,10333920.0,8.15773296,44.795537414650006,29.993638820950075
1080p,1920,1080,128,128,5,32,4096,800.0,ws,gaussian,2171700.0,7.140112875,4345935.0,14.329157985,49.97083481460261,49.82925641879577
1080p,1920,1080,128,128,5,32,4096,800.0,ws,sobel,2174235.0,7.18904511,4345935.0,14.329157985,50.02916518539738,50.17074358120423
1080p,1920,1080,128,128,5,64,256,50.0,os,gaussian,148173960.0,739.581432,152789745.0,749.5145169599999,96.97899554711607,98.67473081104711
1080p,1920,1080,128,128,5,64,256,50.0,os,sobel,4615785.0,9.93308496,152789745.0,749.5145169599999,3.0210044528839286,1.3252691889528951
1080p,1920,1080,128,128,5,64,256,50.0,ws,gaussian,2299530.0,5.809912875,4640565.0,8.651357985,49.552802298858005,67.1560798324773
1080p,1920,1080,128,128,5,64,256,50.0,ws,sobel,2341035.0,2.84144511,4640565.0,8.651357985,50.447197701142,32.8439201675227
1080p,1920,1080,128,128,5,64,256,200.0,os,gaussian,37405335.0,740.8361819999999,41839650.0,750.7851669599999,89.4016441342124,98.67485595109925
1080p,1920,1080,128,128,5,64,256,200.0,os,sobel,4434315.0,9.948984959999999,41839650.0,750.7851669599999,10.598355865787596,1.32514404890075
1080p,1920,1080,128,128,5,64,256,200.0,ws,gaussian,2149185.0,5.8189128750000005,4308750.0,8.664257985,49.87954743255004,67.15996782498853
1080p,1920,1080,128,128,5,64,256,200.0,ws,sobel,2159565.0,2.8453451100000002,4308750.0,8.664257985,50.12045256744996,32.840032175011466
1080p,1920,1080,128,128,5,64,256,800.0,os,gaussian,9698055.0,743.345682,14086965.0,753.3291669600001,68.84417615859768,98.67475130422898
1080p,1920,1080,128,128,5,64,256,800.0,os,sobel,4388910.0,9.98348496,14086965.0,753.3291669600001,31.15582384140232,1.3252486957710081
1080p,1920,1080,128,128,5,64,256,800.0,ws,gaussian,2111625.0,5.836912875,4225785.0,8.692757985,49.970005572929054,67.14684666330326
1080p,1920,1080,128,128,5,64,256,800.0,ws,sobel,2114160.0,2.8558451099999997,4225785.0,8.692757985,50.029994427070946,32.853153336696735
1080p,1920,1080,128,128,5,64,1024,50.0,os,gaussian,5553930.0,6.467682,10384050.0,8.902491959999999,53.48520086093577,72.65024252827295
1080p,1920,1080,128,128,5,64,1024,50.0,os,sobel,4830120.0,2.43480996,10384050.0,8.902491959999999,46.51479913906424,27.349757471727052
1080p,1920,1080,128,128,5,64,1024,50.0,ws,gaussian,2777835.0,6.528187875,5597175.0,10.259207985,49.62923260394753,63.632474207998044
1080p,1920,1080,128,128,5,64,1024,50.0,ws,sobel,2819340.0,3.7310201100000002,5597175.0,10.259207985,50.37076739605247,36.36752579200196
1080p,1920,1080,128,128,5,64,1024,200.0,os,gaussian,5057670.0,6.471282,9545565.0,8.907366960000001,52.9845011793435,72.65089705027712
1080p,1920,1080,128,128,5,64,1024,200.0,os,sobel,4487895.0,2.43608496,9545565.0,8.907366960000001,47.015498820656504,27.349102949722866
1080p,1920,1080,128,128,5,64,1024,200.0,ws,gaussian,2268795.0,6.5320128749999995,4547970.0,10.265057984999999,49.88588315226354,63.63347274360282
1080p,1920,1080,128,128,5,64,1024,200.0,ws,sobel,2279175.0,3.73304511,4547970.0,10.265057984999999,50.11411684773647,36.366527256397184
1080p,1920,1080,128,128,5,64,1024,800.0,os,gaussian,4933665.0,6.485682000000001,9336000.0,8.92956696,52.84559768637532,72.63154001815111
1080p,1920,1080,128,128,5,64,1024,800.0,os,sobel,4402335.0,2.4438849599999997,9336000.0,8.92956696,47.15440231362468,27.36845998184888
1080p,1920,1080,128,128,5,64,1024,800.0,ws,gaussian,2141595.0,6.547312875,4285725.0,10.291157985,49.970425073937314,63.62075953496307
1080p,1920,1080,128,128,5,64,1024,800.0,ws,sobel,2144130.0,3.74384511,4285725.0,10.291157985,50.02957492606268,36.379240465036936
1080p,1920,1080,128,128,5,64,4096,50.0,os,gaussian,5970450.0,5.717682,10800570.0,8.152491959999999,55.279026940244826,70.13416300259682
1080p,1920,1080,128,128,5,64,4096,50.0,os,sobel,4830120.0,2.43480996,10800570.0,8.152491959999999,44.72097305975518,29.86583699740319
1080p,1920,1080,128,128,5,64,4096,50.0,ws,gaussian,4542900.0,12.520912875,9127305.0,25.077257985000003,49.77263277604945,49.92935384917044
1080p,1920,1080,128,128,5,64,4096,50.0,ws,sobel,4584405.0,12.55634511,9127305.0,25.077257985000003,50.227367223950544,50.07064615082955
1080p,1920,1080,128,128,5,64,4096,200.0,os,gaussian,5161710.0,5.717682,9649605.0,8.15376696,53.49141234278502,70.12319616257466
1080p,1920,1080,128,128,5,64,4096,200.0,os,sobel,4487895.0,2.43608496,9649605.0,8.15376696,46.50858765721498,29.87680383742535
1080p,1920,1080,128,128,5,64,4096,200.0,ws,gaussian,2710050.0,12.522712875,5430480.0,25.080857985,49.90442833782649,49.92936398941936
1080p,1920,1080,128,128,5,64,4096,200.0,ws,sobel,2720430.0,12.55814511,5430480.0,25.080857985,50.09557166217351,50.070636010580635
1080p,1920,1080,128,128,5,64,4096,800.0,os,gaussian,4959585.0,5.717682,9361920.0,8.16156696,52.97615232772765,70.05617950600016
1080p,1920,1080,128,128,5,64,4096,800.0,os,sobel,4402335.0,2.4438849599999997,9361920.0,8.16156696,47.02384767227235,29.94382049399984
1080p,1920,1080,128,128,5,64,4096,800.0,ws,gaussian,2251845.0,12.525712875,4506225.0,25.089557985,49.97187224339664,49.92400775848104
1080p,1920,1080,128,128,5,64,4096,800.0,ws,sobel,2254380.0,12.563845109999999,4506225.0,25.089557985,50.02812775660337,50.075992241518954
1080p,1920,1080,128,128,5,128,256,50.0,os,gaussian,69782235.0,347.94545700000003,74284620.0,357.88518396,93.93900783230768,97.22264921670775
1080p,1920,1080,128,128,5,128,256,50.0,os,sobel,4502385.0,9.93972696,74284620.0,357.88518396,6.060992167692316,2.7773507832922584
1080p,1920,1080,128,128,5,128,256,50.0,ws,gaussian,2325450.0,5.831512875,4692405.0,8.681057984999999,49.557742777957145,67.17514023148182
1080p,1920,1080,128,128,5,128,256,50.0,ws,sobel,2366955.0,2.84954511,4692405.0,8.681057984999999,50.442257222042855,32.82485976851819
1080p,1920,1080,128,128,5,128,256,200.0,os,gaussian,17646975.0,348.535257,21967890.0,358.49088396,80.33076913622564,97.2229065213522
1080p,1920,1080,128,128,5,128,256,200.0,os,sobel,4320915.0,9.95562696,21967890.0,358.49088396,19.669230863774352,2.7770934786477963
1080p,1920,1080,128,128,5,128,256,200.0,ws,gaussian,2175105.0,5.840512875,4360590.0,8.693957985,49.88097940874973,67.17898666035478
1080p,1920,1080,128,128,5,128,256,200.0,ws,sobel,2185485.0,2.85344511,4360590.0,8.693957985,50.11902059125026,32.821013339645205
1080p,1920,1080,128,128,5,128,256,800.0,os,gaussian,4696455.0,349.714857,8971965.0,359.70768396,52.34589078312276,97.2219589945954
1080p,1920,1080,128,128,5,128,256,800.0,os,sobel,4275510.0,9.99282696,8971965.0,359.70768396,47.65410921687724,2.7780410054046043
1080p,1920,1080,128,128,5,128,256,800.0,ws,gaussian,2137545.0,5.858512875,4277625.0,8.725157985,49.97036907162269,67.14506356299519
1080p,1920,1080,128,128,5,128,256,800.0,ws,sobel,2140080.0,2.8666451100000003,4277625.0,8.725157985,50.02963092837731,32.854936437004824
