resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
1080p,1920,1080,128,128,11,128,256,200.0,ws,run_5725c2928e8a,6ee34022412a,5725c2928e8a,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,18000.0
1080p,1920,1080,128,128,11,128,256,200.0,ws,run_5725c2928e8a,6ee34022412a,5725c2928e8a,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,735.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,5328000.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,430080.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1776000.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,256,800.0,ws,run_573708c683f1,8ac98a188fdb,573708c683f1,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.mac_array,mac,99123200.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,99123200.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.filter_sram,read,6050.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,13107200.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,141547500.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.filter_dram,read,50000.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,13107200.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,900.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,13107500.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,5000.0
720p,1280,720,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3276800.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.mac_array,mac,237895680.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,237895680.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.filter_sram,read,14520.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,31457280.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,339714000.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.filter_dram,read,120000.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,31457280.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.filter_sram,read,2160.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,7864320.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,31458000.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,d230848b0beb,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,7864320.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.mac_array,mac,507510784.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,507510784.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.filter_sram,read,30976.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,67108864.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,724723200.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.filter_dram,read,256000.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,67108864.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.filter_sram,read,4608.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,67110400.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.filter_dram,read,25600.0
hires,2048,2048,128,128,11,8,4096,50.0,ws,run_57c52cff5edb,a719b81335b2,20f19daa6f96,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,16777216.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5017600.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5017600.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,313600.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,307200.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,25370000.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,8000.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,115200.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,409600.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1180000.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,2000.0
720p,1280,720,128,128,7,16,256,200.0,os,run_57ddcdea3769,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.mac_array,mac,13009920.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_sram,read,13009920.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.filter_sram,read,1815.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.ifmap_dram,read,13764000.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.filter_dram,read,60000.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,gaussian_k11,gaussian,accelerator.ofmap_dram,write,430080.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,3444000.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,11,32,4096,800.0,ws,run_57e1cd3f7d03,7c05cdfd6a90,57e1cd3f7d03,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,329280.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,322560.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,7086000.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,120960.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,430080.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,969000.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,3000.0
1080p,1920,1080,128,128,7,16,1024,200.0,os,run_582dfe1e0b15,c78b7436192b,582dfe1e0b15,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.mac_array,mac,921600.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.filter_sram,read,90.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_sram,write,102400.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.ifmap_dram,read,1180000.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.filter_dram,read,4000.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,gaussian_k3,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,180.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,204800.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,1180000.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,4000.0
720p,1280,720,128,128,3,32,256,200.0,ws,run_5847a079739a,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.mac_array,mac,5268480.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_sram,read,5268480.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.filter_sram,read,735.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_sram,write,107520.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.ifmap_dram,read,7104000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.filter_dram,read,48000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,gaussian_k7,gaussian,accelerator.ofmap_dram,write,107520.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1935360.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,967680.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,270.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,215040.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,3552000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,12000.0
1080p,1920,1080,128,128,7,64,1024,800.0,ws,run_584cedfde1ad,c73e29507323,584cedfde1ad,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,215040.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.mac_array,mac,40140800.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,40140800.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.filter_sram,read,2450.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,819200.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,47210000.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.filter_dram,read,315000.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,900.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,1638400.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,11802500.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,60000.0
720p,1280,720,128,128,7,128,1024,50.0,ws,run_585ff26640a4,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.mac_array,mac,96337920.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,96337920.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.filter_sram,read,5880.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,1966080.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,113304000.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.filter_dram,read,756000.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,1966080.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.filter_sram,read,2160.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3932160.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,28326000.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.filter_dram,read,144000.0
1080p,1920,1080,128,128,7,128,1024,50.0,ws,run_585ff26640a4,a2be9edaa447,8ee39aee2879,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3932160.0
