resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,energy_model,mac_pj,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,sram_ifmap_read_pj_per_action,sram_filter_read_pj_per_action,sram_ofmap_write_pj_per_action,dram_ifmap_read_pj_per_action,dram_filter_read_pj_per_action,dram_ofmap_write_pj_per_action,accelergy_architecture,accelergy_action_count,accelergy_output_dir,accelergy_ert,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
1080p,1920,1080,128,128,7,8,256,50.0,os,run_10e98121ae2b,8eb0e13ed485,10e98121ae2b,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,22071.0,20607.0,0.0,331065.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,1983540.0,1767000.0,1500.0,215040.0,9.783083418255933,25.0,9.782608695652106,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_256_word_1/outputs/ERT.yaml,1935360.0,7741440.0,1935360.0,3010560.0,12687360.0,1767000.0,1500.0,215040.0,1983540.0,16606260.0,0.01660626
720p,1280,720,128,128,3,32,4096,50.0,is,run_10f18abca56c,a712ab5adfde,10f18abca56c,full,128,128,50,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,51916.0,48639.0,0.0,2595800.0,0.0,7372800,8422400.0,7372800.0,230400.0,819200.0,8196700.0,7375000.0,2500.0,819200.0,0.2960587183124653,28.125,0.2232142857142867,0.024300000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,7372800.0,58982400.0,1843200.0,5734400.0,66560000.0,7375000.0,2500.0,819200.0,8196700.0,82129500.0,0.0821295
720p,1280,720,128,128,3,32,4096,50.0,is,run_10f18abca56c,a712ab5adfde,10f18abca56c,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,52756.0,49151.0,0.0,2637800.0,0.0,14745600,9472000.0,7372800.0,460800.0,1638400.0,9018400.0,7375000.0,5000.0,1638400.0,0.585949421171492,28.125,0.4429133858267745,0.024300000000000002,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,14745600.0,58982400.0,3686400.0,11468800.0,74137600.0,7375000.0,5000.0,1638400.0,9018400.0,97901600.0,0.0979016
1080p,1920,1080,128,128,3,32,4096,50.0,is,run_10f18abca56c,1bb98cef36f1,10f18abca56c,full,128,128,120,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,51916.0,48639.0,0.0,6229920.0,0.0,17694720,20213760.0,17694720.0,552960.0,1966080.0,19672080.0,17700000.0,6000.0,1966080.0,0.2960587183124653,28.125,0.2232142857142867,0.054675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,17694720.0,141557760.0,4423680.0,13762560.0,159744000.0,17700000.0,6000.0,1966080.0,19672080.0,197110800.0,0.1971108
1080p,1920,1080,128,128,3,32,4096,50.0,is,run_10f18abca56c,1bb98cef36f1,10f18abca56c,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,52756.0,49151.0,0.0,6330720.0,0.0,35389440,22732800.0,17694720.0,1105920.0,3932160.0,21644160.0,17700000.0,12000.0,3932160.0,0.585949421171492,28.125,0.4429133858267745,0.054675,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,35389440.0,141557760.0,8847360.0,27525120.0,177930240.0,17700000.0,12000.0,3932160.0,21644160.0,234963840.0,0.23496384
hires,2048,2048,128,128,3,32,4096,50.0,is,run_10f18abca56c,fcae8412bd8c,10f18abca56c,full,128,128,256,gaussian_k3,gaussian,16384,1,9,147456,16900,16384,51916.0,48639.0,0.0,13290496.0,0.0,37748736,43122688.0,37748736.0,1179648.0,4194304.0,41967104.0,37760000.0,12800.0,4194304.0,0.2960587183124653,28.125,0.2232142857142867,0.110592,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,37748736.0,301989888.0,9437184.0,29360128.0,340787200.0,37760000.0,12800.0,4194304.0,41967104.0,420503040.0,0.42050304
hires,2048,2048,128,128,3,32,4096,50.0,is,run_10f18abca56c,fcae8412bd8c,10f18abca56c,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,52756.0,49151.0,0.0,13505536.0,0.0,75497472,48496640.0,37748736.0,2359296.0,8388608.0,46174208.0,37760000.0,25600.0,8388608.0,0.585949421171492,28.125,0.4429133858267745,0.110592,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_4096_word_1/outputs/ERT.yaml,75497472.0,301989888.0,18874368.0,58720256.0,379584512.0,37760000.0,25600.0,8388608.0,46174208.0,501256192.0,0.501256192
1080p,1920,1080,128,128,5,16,1024,800.0,is,run_111744bae256,74a39aac96ae,111744bae256,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,42352.0,42111.0,0.0,635280.0,0.0,2688000,3071040.0,2688000.0,168000.0,215040.0,2915040.0,2688000.0,12000.0,215040.0,1.6622735152335495,78.125,1.2600806451612971,0.3483,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/outputs/ERT.yaml,2688000.0,21504000.0,1344000.0,1505280.0,24353280.0,2688000.0,12000.0,215040.0,2915040.0,29956320.0,0.02995632
1080p,1920,1080,128,128,5,16,1024,800.0,is,run_111744bae256,74a39aac96ae,111744bae256,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,21601.0,21503.0,0.0,324015.0,0.0,1935360,1303680.0,967680.0,120960.0,215040.0,1199040.0,972000.0,12000.0,215040.0,2.343858996419104,56.25,1.7857142857143022,0.3483,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_1024_word_1/outputs/ERT.yaml,1935360.0,7741440.0,967680.0,1505280.0,10214400.0,972000.0,12000.0,215040.0,1199040.0,13348800.0,0.0133488
720p,1280,720,128,128,5,8,1024,800.0,os,run_115eefe57a1a,e4b57422d570,115eefe57a1a,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,50227.0,49919.0,0.0,502270.0,0.0,2560000,3187200.0,2560000.0,320000.0,307200.0,4846400.0,4736000.0,8000.0,102400.0,8.012981029267413,12.5,8.012820512820447,0.6192,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,2560000.0,20480000.0,2560000.0,2150400.0,25190400.0,4736000.0,8000.0,102400.0,4846400.0,32596800.0,0.0325968
720p,1280,720,128,128,5,8,1024,800.0,os,run_115eefe57a1a,e4b57422d570,115eefe57a1a,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,29580.0,29439.0,0.0,295800.0,0.0,1843200,1561600.0,921600.0,230400.0,409600.0,1140800.0,928000.0,8000.0,204800.0,9.782940996637114,25.0,9.78260869565196,0.6192,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_1024_word_1/outputs/ERT.yaml,1843200.0,7372800.0,1843200.0,2867200.0,12083200.0,928000.0,8000.0,204800.0,1140800.0,15067200.0,0.0150672
1080p,1920,1080,128,128,5,8,4096,50.0,is,run_1173eb4a918f,33c4bf13f7aa,1173eb4a918f,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,86588.0,82431.0,0.0,1298820.0,0.0,2688000,3454080.0,2688000.0,336000.0,430080.0,3118830.0,2688000.0,750.0,430080.0,3.3967803374943895,78.125,2.6041666666665906,1.3932,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/outputs/ERT.yaml,2688000.0,21504000.0,2688000.0,3010560.0,27202560.0,2688000.0,750.0,430080.0,3118830.0,33009390.0,0.03300939
1080p,1920,1080,128,128,5,8,4096,50.0,is,run_1173eb4a918f,33c4bf13f7aa,1173eb4a918f,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,44871.0,43007.0,0.0,673065.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,1399080.0,968250.0,750.0,430080.0,4.687608993884717,56.25,3.629032258064486,1.3932,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_8_sram_4096_word_1/outputs/ERT.yaml,1935360.0,7741440.0,1935360.0,3010560.0,12687360.0,968250.0,750.0,430080.0,1399080.0,16021800.0,0.0160218
1080p,1920,1080,128,128,11,64,4096,200.0,is,run_11914da1d756,53f3aceda2f9,11914da1d756,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,47191.0,42783.0,0.0,707865.0,0.0,13009920,13428240.0,13009920.0,203280.0,215040.0,13229040.0,13011000.0,3000.0,215040.0,0.4949395788046654,94.53125,0.3721702755905502,0.07036875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,13009920.0,104079360.0,1626240.0,1505280.0,107210880.0,13011000.0,3000.0,215040.0,13229040.0,133449840.0,0.13344984
1080p,1920,1080,128,128,11,64,4096,200.0,is,run_11914da1d756,53f3aceda2f9,11914da1d756,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,21897.0,21503.0,0.0,328455.0,0.0,1935360,1212960.0,967680.0,30240.0,215040.0,1187040.0,969000.0,3000.0,215040.0,0.146491187276194,14.0625,0.1102941176470587,0.07036875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,1935360.0,7741440.0,241920.0,1505280.0,9488640.0,969000.0,3000.0,215040.0,1187040.0,12611040.0,0.01261104
1080p,1920,1080,128,128,5,64,4096,800.0,os,run_11a13dbb58cd,2e0742b02166,11a13dbb58cd,bottom_edge,128,56,15,gaussian_k5,gaussian,7168,1,25,179200,7920,7168,17143.0,16911.0,0.0,257145.0,0.0,2688000,3052560.0,2688000.0,42000.0,322560.0,2819520.0,2688000.0,24000.0,107520.0,0.2587073502454024,1.5625,0.2586920529801325,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,2688000.0,21504000.0,336000.0,2257920.0,24097920.0,2688000.0,24000.0,107520.0,2819520.0,29605440.0,0.02960544
1080p,1920,1080,128,128,5,64,4096,800.0,os,run_11a13dbb58cd,2e0742b02166,11a13dbb58cd,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,15217.0,15119.0,0.0,228255.0,0.0,1935360,1428000.0,967680.0,30240.0,430080.0,1199040.0,972000.0,12000.0,215040.0,0.2083471129042926,3.125,0.2083333333333331,0.02176875,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_64_sram_4096_word_1/outputs/ERT.yaml,1935360.0,7741440.0,241920.0,3010560.0,10993920.0,972000.0,12000.0,215040.0,1199040.0,14128320.0,0.01412832
720p,1280,720,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,d7937257be28,11a92ce8b2ca,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,34692.0,32859.0,0.0,1734600.0,0.0,20480000,22119650.0,20480000.0,1250.0,1638400.0,22273400.0,20615000.0,20000.0,1638400.0,4.8692899966523635,4.8828125,4.86470051687443,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,20480000.0,163840000.0,10000.0,11468800.0,175318800.0,20615000.0,20000.0,1638400.0,22273400.0,218072200.0,0.2180722
720p,1280,720,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,d7937257be28,11a92ce8b2ca,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18262.0,16429.0,0.0,913100.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,10480900.0,8835000.0,7500.0,1638400.0,7.011990991539351,7.03125,7.00516874429918,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,14745600.0,58982400.0,7200.0,11468800.0,70458400.0,8835000.0,7500.0,1638400.0,10480900.0,95684900.0,0.0956849
1080p,1920,1080,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,54689d0bcd57,11a92ce8b2ca,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,34692.0,32859.0,0.0,4163040.0,0.0,49152000,53087160.0,49152000.0,3000.0,3932160.0,53456160.0,49476000.0,48000.0,3932160.0,4.8692899966523635,4.8828125,4.86470051687443,0.3483,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,49152000.0,393216000.0,24000.0,27525120.0,420765120.0,49476000.0,48000.0,3932160.0,53456160.0,523373280.0,0.52337328
1080p,1920,1080,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,54689d0bcd57,11a92ce8b2ca,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18262.0,16429.0,0.0,2191440.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25154160.0,21204000.0,18000.0,3932160.0,7.011990991539351,7.03125,7.00516874429918,0.3483,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,35389440.0,141557760.0,17280.0,27525120.0,169100160.0,21204000.0,18000.0,3932160.0,25154160.0,229643760.0,0.22964376
hires,2048,2048,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,c356f63c61f5,11a92ce8b2ca,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,34692.0,32859.0,0.0,8881152.0,0.0,104857600,113252608.0,104857600.0,6400.0,8388608.0,114039808.0,105548800.0,102400.0,8388608.0,4.8692899966523635,4.8828125,4.86470051687443,0.704512,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,104857600.0,838860800.0,51200.0,58720256.0,897632256.0,105548800.0,102400.0,8388608.0,114039808.0,1116529664.0,1.116529664
hires,2048,2048,128,128,5,16,256,50.0,ws,run_11a92ce8b2ca,c356f63c61f5,11a92ce8b2ca,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18262.0,16429.0,0.0,4675072.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,53662208.0,45235200.0,38400.0,8388608.0,7.011990991539351,7.03125,7.00516874429918,0.704512,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_16_sram_256_word_1/outputs/ERT.yaml,75497472.0,301989888.0,36864.0,58720256.0,360747008.0,45235200.0,38400.0,8388608.0,53662208.0,489906688.0,0.489906688
720p,1280,720,128,128,5,32,1024,200.0,is,run_11e4f14ec9dc,0f5b598b71fd,11e4f14ec9dc,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,31631.0,30399.0,0.0,316310.0,0.0,2560000,2742400.0,2560000.0,80000.0,102400.0,4828400.0,4724000.0,2000.0,102400.0,0.8223954735353136,78.125,0.6200396825396793,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,1.0,8.0,7.0,1.0,1.0,8.0,8.0,7.0,1.0,1.0,1.0,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_1024_word_1/inputs/architecture.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_1024_word_1/inputs/action_count.yaml,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_1024_word_1/outputs,outputs/summary_accelergy_plugin/accelergy_plugin/array_32_sram_1024_word_1/outputs/ERT.yaml,2560000.0,20480000.0,640000.0,716800.0,21836800.0,4724000.0,2000.0,102400.0,4828400.0,29225200.0,0.0292252
