resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
1080p,1920,1080,128,128,5,64,4096,50.0,os,10800570.0,0.0,89164800,86410800.0,70502400.0,1393200.0,14515200.0,77026050.0,70508250.0,297000.0,6220800.0,20507904.0,1486606556.16,29376875.880000003,249196590.71999997,1765180022.7600002,11281320000.0,47520000.0,995328000.0,12324168000.0,14109855926.760002,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,10.80057,0.0,14.109855926760002,152.39448662688628,0.42329567780280003
1080p,1920,1080,128,128,5,64,4096,50.0,ws,9127305.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,246757800.0,240240000.0,297000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.87999998,1593527498.6895,38438400000.0,47520000.0,995328000.0,39481248000.0,41095283402.68951,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.127305,0.0,41.0952834026895,375.0891856777849,1.2328585020806853
1080p,1920,1080,128,128,5,64,4096,200.0,os,9649605.0,0.0,89164800,86410800.0,70502400.0,1393200.0,14515200.0,77038800.0,70521000.0,297000.0,6220800.0,20507904.0,1486606556.16,29376875.880000003,249196590.71999997,1765180022.76,11283360000.0,47520000.0,995328000.0,12326208000.0,14111895926.76,0.02176875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.649605000000001,0.0,14.11189592676,136.17422149434296,0.4233568778028
1080p,1920,1080,128,128,5,64,4096,200.0,ws,5430480.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,246793800.0,240276000.0,297000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.87999998,1593527498.6895,38444160000.0,47520000.0,995328000.0,39487008000.0,41101043402.68951,0.02176875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.430479999999999,0.0,41.101043402689506,223.19839417743728,1.2330313020806853
1080p,1920,1080,128,128,5,64,4096,800.0,os,9361920.0,0.0,89164800,86410800.0,70502400.0,1393200.0,14515200.0,77116800.0,70572000.0,324000.0,6220800.0,20507904.0,1486606556.16,29376875.880000003,249196590.71999997,1765180022.7600002,11291520000.0,51840000.0,995328000.0,12338688000.0,14124375926.760002,0.02176875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.36192,0.0,14.124375926760003,132.23127747625298,0.42373127780280007
1080p,1920,1080,128,128,5,64,4096,800.0,ws,4506225.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,246880800.0,240336000.0,324000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.88,1593527498.6895,38453760000.0,51840000.0,995328000.0,39500928000.0,41114963402.6895,0.02176875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.506225,0.0,41.1149634026895,185.27327595928446,1.2334489020806851
1080p,1920,1080,128,128,5,128,256,50.0,os,74284620.0,65062155.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,3574387800.0,3567573000.0,594000.0,6220800.0,20507904.0,464404596.4800001,4588556.445,66891121.919999994,535884274.845,570811680000.0,95040000.0,995328000.0,571902048000.0,572458440178.845,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,74.28461999999999,87.58496038614723,572.458440178845,42524.857694478225,17.17375320536535
1080p,1920,1080,128,128,5,128,256,50.0,ws,4692405.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,82795800.0,75981000.0,594000.0,6220800.0,20507904.0,464404596.48,38237.970375000004,28667623.679999996,493110458.130375,12156960000.0,95040000.0,995328000.0,13247328000.0,13760946362.130375,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.692405,0.0,13.760946362130374,64.57193351439238,0.41282839086391127
1080p,1920,1080,128,128,5,128,256,200.0,os,21967890.0,13077240.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,3580444800.0,3573630000.0,594000.0,6220800.0,20507904.0,464404596.4800001,4588556.445,66891121.919999994,535884274.845,571780800000.0,95040000.0,995328000.0,572871168000.0,573427560178.845,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,21.96789,59.52888511368183,573.4275601788449,12596.993564977247,17.20282680536535
1080p,1920,1080,128,128,5,128,256,200.0,ws,4360590.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,82924800.0,76110000.0,594000.0,6220800.0,20507904.0,464404596.4800001,38237.970375000004,28667623.68,493110458.1303751,12177600000.0,95040000.0,995328000.0,13267968000.0,13781586362.130375,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.36059,0.0,13.781586362130374,60.09584767484209,0.41344759086391125
1080p,1920,1080,128,128,5,128,256,800.0,os,8971965.0,164280.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,3592612800.0,3585744000.0,648000.0,6220800.0,20507904.0,464404596.4800001,4588556.445,66891121.919999994,535884274.845,573719040000.0,103680000.0,995328000.0,574818048000.0,575374440178.845,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.971965,1.8310370136307934,575.374440178845,5162.239339179192,17.26123320536535
1080p,1920,1080,128,128,5,128,256,800.0,ws,4277625.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,83236800.0,76368000.0,648000.0,6220800.0,20507904.0,464404596.4800001,38237.970375000004,28667623.68,493110458.1303751,12218880000.0,103680000.0,995328000.0,13317888000.0,13831506362.130375,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.2776250000000005,0.0,13.831506362130375,59.16599740230795,0.41494519086391124
1080p,1920,1080,128,128,5,128,1024,50.0,os,9898050.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,84823050.0,78008250.0,594000.0,6220800.0,20507904.0,727826238.72,7191297.855,128448270.72,863465807.2950001,12481320000.0,95040000.0,995328000.0,13571688000.0,14455661711.295,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.89805,0.0,14.455661711295,143.08286240148348,0.43366985133885
1080p,1920,1080,128,128,5,128,1024,50.0,ws,5649015.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,98874300.0,92059500.0,594000.0,6220800.0,20507904.0,727826238.72,59927.482125,55049258.88000001,782935425.082125,14729520000.0,95040000.0,995328000.0,15819888000.0,16623331329.082125,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.649015,0.0,16.623331329082124,93.90544802795486,0.49869993987246375
1080p,1920,1080,128,128,5,128,1024,200.0,os,9059565.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,84871800.0,78057000.0,594000.0,6220800.0,20507904.0,727826238.72,7191297.855,128448270.72,863465807.2950001,12489120000.0,95040000.0,995328000.0,13579488000.0,14463461711.295,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.059565000000001,0.0,14.463461711295,131.0326714984883,0.43390385133884996
1080p,1920,1080,128,128,5,128,1024,200.0,ws,4599810.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,98932800.0,92118000.0,594000.0,6220800.0,20507904.0,727826238.72,59927.482125,55049258.88000001,782935425.082125,14738880000.0,95040000.0,995328000.0,15829248000.0,16632691329.082125,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.599810000000001,0.0,16.632691329082125,76.50721990242526,0.4989807398724637
1080p,1920,1080,128,128,5,128,1024,800.0,os,8850000.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,85120800.0,78252000.0,648000.0,6220800.0,20507904.0,727826238.72,7191297.855,128448270.72,863465807.2950001,12520320000.0,103680000.0,995328000.0,13619328000.0,14503301711.295,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.85,0.0,14.503301711295,128.35422014496075,0.43509905133884996
1080p,1920,1080,128,128,5,128,1024,800.0,ws,4337565.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,99220800.0,92352000.0,648000.0,6220800.0,20507904.0,727826238.72,59927.482125,55049258.88000001,782935425.082125,14776320000.0,103680000.0,995328000.0,15875328000.0,16678771329.082125,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.337565,0.0,16.678771329082124,72.3452547600301,0.5003631398724637
1080p,1920,1080,128,128,5,128,4096,50.0,os,10314570.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,77323050.0,70508250.0,594000.0,6220800.0,20507904.0,1486606556.16,14688437.940000001,249196590.71999997,1750491584.8200002,11281320000.0,95040000.0,995328000.0,12371688000.0,14142687488.82,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,10.31457,0.0,14.14268748882,145.8757400915581,0.4242806246646
1080p,1920,1080,128,128,5,128,4096,50.0,ws,9454395.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,260817300.0,254002500.0,594000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.88,1593527498.6895,40640400000.0,95040000.0,995328000.0,41730768000.0,43344803402.6895,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.454395000000002,0.0,43.3448034026895,409.7988925663707,1.300344102080685
1080p,1920,1080,128,128,5,128,4096,200.0,os,9163605.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,77335800.0,70521000.0,594000.0,6220800.0,20507904.0,1486606556.16,14688437.940000001,249196590.71999997,1750491584.8200002,11283360000.0,95040000.0,995328000.0,12373728000.0,14144727488.82,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.163605,0.0,14.14472748882,129.6166955401884,0.42434182466459996
1080p,1920,1080,128,128,5,128,4096,200.0,ws,5551140.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,260854800.0,254040000.0,594000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.87999998,1593527498.6895,40646400000.0,95040000.0,995328000.0,41736768000.0,43350803402.68951,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.55114,0.0,43.35080340268951,240.64637880080585,1.3005241020806853
1080p,1920,1080,128,128,5,128,4096,800.0,os,8875920.0,0.0,89164800,85714200.0,70502400.0,696600.0,14515200.0,77440800.0,70572000.0,648000.0,6220800.0,20507904.0,1486606556.16,14688437.940000001,249196590.71999997,1750491584.8200002,11291520000.0,103680000.0,995328000.0,12390528000.0,14161527488.82,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.87592,0.0,14.16152748882,125.69658506856722,0.42484582466459997
1080p,1920,1080,128,128,5,128,4096,800.0,ws,4575255.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,260956800.0,254088000.0,648000.0,6220800.0,20507904.0,1486606556.16,122403.6495,106798538.88,1593527498.6895,40654080000.0,103680000.0,995328000.0,41753088000.0,43367123402.6895,0.0054421875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.575255,0.0,43.3671234026895,198.41564818377216,1.3010137020806851
1080p,1920,1080,128,128,7,8,256,50.0,os,23270475.0,537210.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,320814300.0,314526000.0,67500.0,6220800.0,31954176.0,792219605.76,114393779.28000002,66891121.919999994,973504506.96,50324160000.0,10800000.0,995328000.0,51330288000.0,52335746682.96,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,23.270474999999998,2.308547633857925,52.33574668296,1217.8776847921536,1.5700724004888
1080p,1920,1080,128,128,7,8,256,50.0,ws,19180440.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,150101100.0,127224000.0,67500.0,22809600.0,31954176.0,792219605.76,59580.093375000004,105114620.16,897393806.0133752,20355840000.0,10800000.0,3649536000.0,24016176000.0,24945523982.013374,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,19.18044,0.0,24.945523982013373,478.4661260055686,0.7483657194604012
1080p,1920,1080,128,128,7,8,256,200.0,os,22401450.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,321361800.0,315060000.0,81000.0,6220800.0,31954176.0,792219605.76,114393779.28000002,66891121.919999994,973504506.96,50409600000.0,12960000.0,995328000.0,51417888000.0,52423346682.96,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22.40145,0.0,52.42334668296,1174.3589795509943,1.5727004004888
1080p,1920,1080,128,128,7,8,256,200.0,ws,18811845.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,150330600.0,127440000.0,81000.0,22809600.0,31954176.0,792219605.7600001,59580.093375000004,105114620.16,897393806.0133752,20390400000.0,12960000.0,3649536000.0,24052896000.0,24982243982.013374,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,18.811845,0.0,24.982243982013376,469.96210154181847,0.7494673194604012
1080p,1920,1080,128,128,7,8,256,800.0,os,22318485.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,322564800.0,316128000.0,216000.0,6220800.0,31954176.0,792219605.7600001,114393779.28000002,66891121.919999994,973504506.96,50580480000.0,34560000.0,995328000.0,51610368000.0,52615826682.96,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22.318485,0.0,52.61582668296,1174.3055385862424,1.5784748004888
1080p,1920,1080,128,128,7,8,256,800.0,ws,18719535.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,150897600.0,127872000.0,216000.0,22809600.0,31954176.0,792219605.7600001,59580.093375000004,105114620.16,897393806.0133752,20459520000.0,34560000.0,3649536000.0,24143616000.0,25072963982.013374,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,18.719535,0.0,25.072963982013373,469.3542268150387,0.7521889194604012
1080p,1920,1080,128,128,7,8,1024,50.0,os,23425905.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,145342050.0,139053750.0,67500.0,6220800.0,31954176.0,1241585936.64,179280727.92000002,128448270.72,1549314935.2800002,22248600000.0,10800000.0,995328000.0,23254728000.0,24835997111.280003,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,23.425905,0.0,24.83599711128,581.8057089091197,0.7450799133384001
1080p,1920,1080,128,128,7,8,1024,50.0,ws,20383125.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173309100.0,150432000.0,67500.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24069120000.0,10800000.0,3649536000.0,27729456000.0,29204936770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,20.383125,0.0,29.204936770579124,595.2878768118106,0.8761481031173738
1080p,1920,1080,128,128,7,8,1024,200.0,os,22574640.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,145444800.0,139143000.0,81000.0,6220800.0,31954176.0,1241585936.64,179280727.92000002,128448270.72,1549314935.2800002,22262880000.0,12960000.0,995328000.0,23271168000.0,24852437111.280003,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,22.57464,0.0,24.852437111280004,561.034820909786,0.7455731133384
1080p,1920,1080,128,128,7,8,1024,200.0,ws,19112520.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173418600.0,150528000.0,81000.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24084480000.0,12960000.0,3649536000.0,27746976000.0,29222456770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,19.11252,0.0,29.222456770579125,558.5147894768289,0.8766737031173738
1080p,1920,1080,128,128,7,8,1024,800.0,os,22361880.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,145936800.0,139500000.0,216000.0,6220800.0,31954176.0,1241585936.64,179280727.92000002,128448270.72000001,1549314935.2800002,22320000000.0,34560000.0,995328000.0,23349888000.0,24931157111.28,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,22.36188,0.0,24.931157111279997,557.50754358359,0.7479347133383999
1080p,1920,1080,128,128,7,8,1024,800.0,ws,18794835.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173937600.0,150912000.0,216000.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24145920000.0,34560000.0,3649536000.0,27830016000.0,29305496770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,18.794835,0.0,29.305496770579126,550.7919763960675,0.8791649031173738
1080p,1920,1080,128,128,7,8,4096,50.0,os,24820785.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126567300.0,120279000.0,67500.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19244640000.0,10800000.0,995328000.0,20250768000.0,23434080830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24.820785,0.0,23.434080830400003,581.6522819639799,0.703022424912
1080p,1920,1080,128,128,7,8,4096,50.0,ws,22130985.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172183350.0,149306250.0,67500.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23889000000.0,10800000.0,3649536000.0,27549336000.0,30509051430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.130985,0.0,30.5090514304455,675.1953595714178,0.915271542913365
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19249920000.0,12960000.0,995328000.0,20258208000.0,23441520830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.92336,0.0,23.441520830400002,537.3584209427581,0.703245624912
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23891520000.0,12960000.0,3649536000.0,27554016000.0,30513731430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,19.549364999999998,0.0,30.5137314304455,596.5240732457511,0.915411942913365
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19263360000.0,34560000.0,995328000.0,20293248000.0,23476560830.399998,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.449,0.0,23.476560830399997,527.0253140816495,0.7042968249119999
