resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,tile_out_width,tile_out_height,tile_count,stage,stage_op,stage_m,stage_n,stage_k,stage_macs_per_tile,stage_input_pixels_with_halo,stage_output_pixels,cycles_per_tile,compute_cycles_per_tile,stall_cycles_per_tile,scaled_cycles,scaled_stall_cycles,scaled_macs,scaled_sram_accesses,scaled_sram_ifmap_reads,scaled_sram_filter_reads,scaled_sram_ofmap_writes,scaled_dram_accesses,scaled_dram_ifmap_reads,scaled_dram_filter_reads,scaled_dram_ofmap_writes,overall_util_pct,mapping_efficiency_pct,compute_util_pct,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_read_pj_per_access,sram_write_pj_per_access,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,energy_total_mj
720p,1280,720,128,128,5,128,1024,50.0,os,run_2336ac1b8111,,,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,27244.0,22319.0,0.0,272440.0,0.0,2560000,2887200.0,2560000.0,20000.0,307200.0,4855400.0,4721000.0,32000.0,102400.0,0.0700076168287109,0.78125,0.0700044802867382,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,588800.0,26427968.0,206468.5,2718481.9200000004,29352918.42,755360000.0,5120000.0,16384000.0,776864000.0,806805718.42,0.8068057184199999
720p,1280,720,128,128,5,128,1024,50.0,os,run_2336ac1b8111,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,23292.0,21039.0,0.0,232920.0,0.0,1843200,1345600.0,921600.0,14400.0,409600.0,1138800.0,922000.0,12000.0,204800.0,0.0534721231997718,1.5625,0.0534695817490493,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,148657.32,3624642.56,13287368.360000001,147520000.0,1920000.0,32768000.0,182208000.0,195919304.36,0.19591930436000002
1080p,1920,1080,128,128,3,64,1024,50.0,os,run_2398c3334739,1acf1d031ae6,2398c3334739,bottom_edge,128,56,15,gaussian_k3,gaussian,7168,1,9,64512,7540,7168,16553.0,15119.0,0.0,248295.0,0.0,967680,1305360.0,967680.0,15120.0,322560.0,1084770.0,968250.0,9000.0,107520.0,0.1041735564521463,1.5625,0.1041666666666665,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,222566.40000000002,9989771.904000001,156090.18600000002,2854406.0160000003,13000268.106000002,154920000.0,1440000.0,17203200.0,173563200.0,186786034.506,0.186786034506
1080p,1920,1080,128,128,3,64,1024,50.0,os,run_2398c3334739,1acf1d031ae6,2398c3334739,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,16696.0,15119.0,0.0,250440.0,0.0,1935360,1428000.0,967680.0,30240.0,430080.0,1192290.0,968250.0,9000.0,215040.0,0.2083471129042926,3.125,0.2083333333333331,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,445132.80000000005,9989771.904000001,312180.37200000003,3805874.688,14107826.964000002,154920000.0,1440000.0,34406400.0,190766400.0,205319359.764,0.205319359764
1080p,1920,1080,128,128,11,8,256,200.0,os,run_23e65894c86f,80c77d2a3363,23e65894c86f,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,121289.0,120959.0,0.0,1819335.0,0.0,13009920,14958720.0,13009920.0,1626240.0,322560.0,26672520.0,26550000.0,15000.0,107520.0,11.20379632768128,12.5,11.20370370370375,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2992281.6,85697318.78400001,10712164.848000001,1486469.376,97895953.00800002,4248000000.0,2400000.0,17203200.0,4267603200.0,4368491434.608,4.368491434608
1080p,1920,1080,128,128,11,8,256,200.0,os,run_23e65894c86f,80c77d2a3363,23e65894c86f,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,20973.0,20607.0,0.0,314595.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,1988040.0,1770000.0,3000.0,215040.0,9.783083418255933,25.0,9.782608695652106,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,1593545.1840000001,1981959.1679999998,9949685.088000001,283200000.0,480000.0,34406400.0,318086400.0,328481217.888,0.328481217888
720p,1280,720,128,128,3,16,4096,200.0,os,run_23f58827230a,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,25471.0,24959.0,0.0,254710.0,0.0,921600,1286400.0,921600.0,57600.0,307200.0,1026400.0,922000.0,2000.0,102400.0,1.4423654793861933,6.25,1.4423076923076796,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,211968.0,19432765.44,1214547.84,5274001.92,25921315.200000003,147520000.0,320000.0,16384000.0,164224000.0,190357283.2,0.19035728319999998
720p,1280,720,128,128,3,16,4096,200.0,os,run_23f58827230a,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,25522.0,24959.0,0.0,255220.0,0.0,1843200,1446400.0,921600.0,115200.0,409600.0,1128800.0,922000.0,2000.0,204800.0,2.8847309587723866,12.5,2.8846153846153593,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,2429095.68,7032002.56,28893863.68,147520000.0,320000.0,32768000.0,180608000.0,209925799.68,0.20992579968
720p,1280,720,128,128,3,128,1024,800.0,os,run_2440928e81a6,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,21167.0,21039.0,0.0,211670.0,0.0,921600,1236000.0,921600.0,7200.0,307200.0,1046400.0,928000.0,16000.0,102400.0,0.0267360615998859,0.78125,0.0267347908745246,0.0015187500000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,211968.0,9514068.48,74328.66,2718481.9200000004,12306879.06,148480000.0,2560000.0,16384000.0,167424000.0,179942847.06,0.17994284706
720p,1280,720,128,128,3,128,1024,800.0,os,run_2440928e81a6,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,21180.0,21039.0,0.0,211800.0,0.0,1843200,1345600.0,921600.0,14400.0,409600.0,1148800.0,928000.0,16000.0,204800.0,0.0534721231997718,1.5625,0.0534695817490493,0.0015187500000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,148657.32,3624642.56,13287368.360000001,148480000.0,2560000.0,32768000.0,183808000.0,197519304.36,0.19751930436
1080p,1920,1080,128,128,11,8,256,50.0,os,run_25126c4342ea,44fc0a3cf723,25126c4342ea,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,122280.0,120959.0,0.0,1834200.0,0.0,13009920,14958720.0,13009920.0,1626240.0,322560.0,26627520.0,26505000.0,15000.0,107520.0,11.20379632768128,12.5,11.20370370370375,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2992281.6,85697318.78400001,10712164.848000001,1486469.376,97895953.00800002,4240800000.0,2400000.0,17203200.0,4260403200.0,4361291434.608,4.361291434608
1080p,1920,1080,128,128,11,8,256,50.0,os,run_25126c4342ea,44fc0a3cf723,25126c4342ea,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,22071.0,20607.0,0.0,331065.0,0.0,1935360,1639680.0,967680.0,241920.0,430080.0,1983540.0,1767000.0,1500.0,215040.0,9.783083418255933,25.0,9.782608695652106,4.5036,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,445132.80000000005,6374180.7360000005,1593545.1840000001,1981959.1679999998,9949685.088000001,282720000.0,240000.0,34406400.0,317366400.0,327761217.888,0.327761217888
720p,1280,720,128,128,7,64,4096,800.0,os,run_251623332fe9,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,28639.0,27999.0,0.0,286390.0,0.0,5017600,5403200.0,5017600.0,78400.0,307200.0,5158400.0,5024000.0,32000.0,102400.0,0.4375156255580556,1.5625,0.437500000000001,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1154048.0,105800611.84000002,1653134.5600000003,5274001.92,112727748.32000002,803840000.0,5120000.0,16384000.0,825344000.0,939225796.32,0.93922579632
720p,1280,720,128,128,7,64,4096,800.0,os,run_251623332fe9,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,21740.0,21599.0,0.0,217400.0,0.0,1843200,1360000.0,921600.0,28800.0,409600.0,1140800.0,928000.0,8000.0,204800.0,0.208342978841613,3.125,0.2083333333333329,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,607273.92,7032002.56,27072041.92,148480000.0,1280000.0,32768000.0,182528000.0,210023977.92000002,0.21002397792000002
720p,1280,720,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,,,full,128,128,50,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,71750.0,65719.0,0.0,3587500.0,0.0,40140800,43420050.0,40140800.0,2450.0,3276800.0,50526800.0,47210000.0,40000.0,3276800.0,4.771831585994918,4.78515625,4.767406506536941,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9232384.0,414390538.24,25292.39125,28997140.48,443412971.11125004,7553600000.0,6400000.0,524288000.0,8084288000.0,8536933355.11125,8.53693335511125
720p,1280,720,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21805.0,16429.0,0.0,1090250.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,13448400.0,11802500.0,7500.0,1638400.0,7.011990991539351,7.03125,7.00516874429918,0.2412,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3391488.0,76112547.84,9291.0825,14498570.24,90620409.1625,1888400000.0,1200000.0,262144000.0,2151744000.0,2245755897.1625,2.2457558971625
1080p,1920,1080,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,bbbe344ed022,105ac3700729,full,128,128,120,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,71750.0,65719.0,0.0,8610000.0,0.0,96337920,104208120.0,96337920.0,5880.0,7864320.0,121264320.0,113304000.0,96000.0,7864320.0,4.771831585994918,4.78515625,4.767406506536941,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,22157721.6,994537291.776,60701.739,69593137.15200001,1064191130.667,18128640000.0,15360000.0,1258291200.0,19402291200.0,20488640052.267,20.488640052266998
1080p,1920,1080,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,bbbe344ed022,105ac3700729,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21805.0,16429.0,0.0,2616600.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,32276160.0,28326000.0,18000.0,3932160.0,7.011990991539351,7.03125,7.00516874429918,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8139571.2,182670114.816,22298.598,34796568.576000005,217488981.99,4532160000.0,2880000.0,629145600.0,5164185600.0,5389814153.19,5.38981415319
hires,2048,2048,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,2bd9b7faf887,105ac3700729,full,128,128,256,gaussian_k7,gaussian,16384,1,49,802816,17956,16384,71750.0,65719.0,0.0,18368000.0,0.0,205520896,222310656.0,205520896.0,12544.0,16777216.0,258697216.0,241715200.0,204800.0,16777216.0,4.771831585994918,4.78515625,4.767406506536941,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,47269806.080000006,2121679555.7888,129497.0432,148465359.2576,2270274412.0896,38674432000.0,32768000.0,2684354560.0,41391554560.0,43709098778.1696,43.709098778169604
hires,2048,2048,128,128,7,16,1024,50.0,ws,run_252bd5a933c2,2bd9b7faf887,105ac3700729,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,21805.0,16429.0,0.0,5582080.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,68855808.0,60428800.0,38400.0,8388608.0,7.011990991539351,7.03125,7.00516874429918,1.097728,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,17364418.560000002,389696244.9408,47570.3424,74232679.6288,463976494.91200006,9668608000.0,6144000.0,1342177280.0,11016929280.0,11498270193.472,11.498270193472
720p,1280,720,128,128,3,128,1024,200.0,os,run_255aa25309b7,,,bottom_edge,128,80,10,gaussian_k3,gaussian,10240,1,9,92160,10660,10240,21551.0,21039.0,0.0,215510.0,0.0,921600,1236000.0,921600.0,7200.0,307200.0,1036400.0,922000.0,12000.0,102400.0,0.0267360615998859,0.78125,0.0267347908745246,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,211968.0,9514068.48,74328.66,2718481.9200000004,12306879.06,147520000.0,1920000.0,16384000.0,165824000.0,178342847.06,0.17834284706
720p,1280,720,128,128,3,128,1024,200.0,os,run_255aa25309b7,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,21602.0,21039.0,0.0,216020.0,0.0,1843200,1345600.0,921600.0,14400.0,409600.0,1138800.0,922000.0,12000.0,204800.0,0.0534721231997718,1.5625,0.0534695817490493,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,41.2937,35.3969,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,423936.0,9514068.48,148657.32,3624642.56,13287368.360000001,147520000.0,1920000.0,32768000.0,182208000.0,195919304.36,0.19591930436000002
720p,1280,720,128,128,7,32,4096,200.0,ws,run_25615e5ba99f,,,bottom_edge,128,80,10,gaussian_k7,gaussian,10240,1,49,501760,11524,10240,24046.0,20667.0,0.0,240460.0,0.0,5017600,5222890.0,5017600.0,490.0,204800.0,6774800.0,6554000.0,16000.0,204800.0,2.3709295011370783,2.392578125,2.3637240713941146,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1154048.0,105800611.84000002,10332.091,3516001.28,109326945.21100003,1048640000.0,2560000.0,32768000.0,1083968000.0,1194448993.211,1.194448993211
720p,1280,720,128,128,7,32,4096,200.0,ws,run_25615e5ba99f,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,12074.0,10333.0,0.0,120740.0,0.0,1843200,1126580.0,921600.0,180.0,204800.0,3486800.0,3278000.0,4000.0,204800.0,1.741991677150876,1.7578125,1.7366136034732274,0.0603,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,423936.0,19432765.44,3795.4620000000004,3516001.28,22952562.182000004,524480000.0,640000.0,32768000.0,557888000.0,581264498.182,0.581264498182
1080p,1920,1080,128,128,7,64,4096,200.0,ws,run_25776697a6a7,99b134ade05d,25776697a6a7,bottom_edge,128,56,15,gaussian_k7,gaussian,7168,1,49,351232,8308,7168,9686.0,7357.0,0.0,145290.0,0.0,5268480,5376735.0,5268480.0,735.0,107520.0,7037520.0,6882000.0,48000.0,107520.0,1.165556612749762,1.1962890625,1.1555046489691416,0.033918750000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,1211750.4000000001,111090642.43200001,15498.136500000002,1845900.6719999998,112952041.24050002,1101120000.0,7680000.0,17203200.0,1126003200.0,1240166991.6405,1.2401669916405
1080p,1920,1080,128,128,7,64,4096,200.0,ws,run_25776697a6a7,99b134ade05d,25776697a6a7,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,9722.0,7357.0,0.0,145830.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,7106040.0,6882000.0,9000.0,215040.0,0.4281636536631779,0.439453125,0.4244710955396847,0.033918750000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,445132.80000000005,20404403.712,5693.193,3691801.3439999996,24101898.249,1101120000.0,1440000.0,34406400.0,1136966400.0,1161513431.049,1.161513431049
1080p,1920,1080,128,128,11,16,4096,50.0,ws,run_257903663344,a3e42a660352,257903663344,bottom_edge,128,56,15,gaussian_k11,gaussian,7168,1,121,867328,9108,7168,77208.0,57711.0,0.0,1158120.0,0.0,13009920,13871895.0,13009920.0,1815.0,860160.0,14652660.0,13763250.0,29250.0,860160.0,5.870631248808719,5.908203125,5.858348319269608,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,2992281.6,274325872.128,38270.908500000005,14767205.375999998,289131348.4125,2202120000.0,4680000.0,137625600.0,2344425600.0,2636549230.0125,2.6365492300124997
1080p,1920,1080,128,128,11,16,4096,50.0,ws,run_257903663344,a3e42a660352,257903663344,bottom_edge,128,56,15,sobel_3x3,sobel,7168,2,9,129024,7540,7168,9793.0,7213.0,0.0,146895.0,0.0,1935360,1182990.0,967680.0,270.0,215040.0,1937790.0,1720500.0,2250.0,215040.0,6.987383890198253,7.03125,6.971918660948956,1.1259,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,84.34360000000001,68.6719,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,445132.80000000005,20404403.712,5693.193,3691801.3439999996,24101898.249,275280000.0,360000.0,34406400.0,310046400.0,334593431.049,0.334593431049
720p,1280,720,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,,,full,128,128,50,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,18078.0,16573.0,0.0,903900.0,0.0,20480000,21300450.0,20480000.0,1250.0,819200.0,21514200.0,20615000.0,80000.0,819200.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4710400.0,134903296.0,8233.84375,3775160.32,138686690.16375,3298400000.0,12800000.0,131072000.0,3442272000.0,3585669090.16375,3.58566909016375
720p,1280,720,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,,,full,128,128,50,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18406.0,16573.0,0.0,920300.0,0.0,14745600,9012100.0,7372800.0,900.0,1638400.0,10503400.0,8835000.0,30000.0,1638400.0,0.4344415615760574,0.439453125,0.4327703311895173,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,3391488.0,48565186.56,5928.3675,7550320.64,56121435.5675,1413600000.0,4800000.0,262144000.0,1680544000.0,1740056923.5675,1.7400569235675
1080p,1920,1080,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,f2568c4d3dc2,6c3a9daccd6b,full,128,128,120,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,18078.0,16573.0,0.0,2169360.0,0.0,49152000,51121080.0,49152000.0,3000.0,1966080.0,51634080.0,49476000.0,192000.0,1966080.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,11304960.0,323767910.40000004,19761.225000000002,9060384.768,332848056.39300007,7916160000.0,30720000.0,314572800.0,8261452800.0,8605605816.393,8.605605816393
1080p,1920,1080,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,f2568c4d3dc2,6c3a9daccd6b,full,128,128,120,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18406.0,16573.0,0.0,2208720.0,0.0,35389440,21629040.0,17694720.0,2160.0,3932160.0,25208160.0,21204000.0,72000.0,3932160.0,0.4344415615760574,0.439453125,0.4327703311895173,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8139571.2,116556447.744,14228.082,18120769.536,134691445.362,3392640000.0,11520000.0,629145600.0,4033305600.0,4176136616.562,4.176136616562
hires,2048,2048,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,9259a25b8511,6c3a9daccd6b,full,128,128,256,gaussian_k5,gaussian,16384,1,25,409600,17424,16384,18078.0,16573.0,0.0,4627968.0,0.0,104857600,109058304.0,104857600.0,6400.0,4194304.0,110152704.0,105548800.0,409600.0,4194304.0,0.6033910577445242,0.6103515625,0.6010699044298853,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,24117248.0,690704875.5200001,42157.280000000006,19328820.8384,710075853.6384001,16887808000.0,65536000.0,671088640.0,17624432640.0,18358625741.6384,18.358625741638402
hires,2048,2048,128,128,5,64,256,50.0,ws,run_257eaf9ac9b6,9259a25b8511,6c3a9daccd6b,full,128,128,256,sobel_3x3,sobel,16384,2,9,294912,16900,16384,18406.0,16573.0,0.0,4711936.0,0.0,75497472,46141952.0,37748736.0,4608.0,8388608.0,53777408.0,45235200.0,153600.0,8388608.0,0.4344415615760574,0.439453125,0.4327703311895173,0.08388608,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,17364418.560000002,248653755.1872,30353.2416,38657641.6768,287341750.1056,7237632000.0,24576000.0,1342177280.0,8604385280.0,8909091448.6656,8.909091448665599
720p,1280,720,128,128,5,8,256,800.0,os,run_25b51b4570d0,,,bottom_edge,128,80,10,gaussian_k5,gaussian,10240,1,25,256000,11088,10240,50005.0,49919.0,0.0,500050.0,0.0,2560000,3187200.0,2560000.0,320000.0,307200.0,8398400.0,8288000.0,8000.0,102400.0,8.012981029267413,12.5,8.012820512820447,0.6192,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,588800.0,16862912.0,2107864.0,1415685.1199999999,20386461.12,1326080000.0,1280000.0,16384000.0,1343744000.0,1364719261.12,1.3647192611199999
720p,1280,720,128,128,5,8,256,800.0,os,run_25b51b4570d0,,,bottom_edge,128,80,10,sobel_3x3,sobel,10240,2,9,184320,10660,10240,29538.0,29439.0,0.0,295380.0,0.0,1843200,1561600.0,921600.0,230400.0,409600.0,1396800.0,1184000.0,8000.0,204800.0,9.782940996637114,25.0,9.78260869565196,0.6192,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,26.348300000000002,18.4334,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,423936.0,6070648.32,1517662.08,1887580.16,9475890.56,189440000.0,1280000.0,32768000.0,223488000.0,233387826.56,0.23338782656
